lat_grid,lon_grid,hour,crime_count
34.15,-118.3,23,3
34.15,-118.29,6,2
34.15,-118.29,8,2
34.15,-118.29,9,3
34.15,-118.29,10,4
34.15,-118.29,11,3
34.15,-118.29,12,5
34.15,-118.29,13,1
34.15,-118.29,14,2
34.15,-118.29,15,4
34.15,-118.29,16,1
34.15,-118.29,18,5
34.15,-118.29,19,1
34.15,-118.29,20,1
34.15,-118.29,22,2
34.15,-118.29,23,1
34.15,-118.28,0,1
34.15,-118.28,1,2
34.15,-118.28,2,6
34.15,-118.28,3,1
34.15,-118.28,4,2
34.15,-118.28,5,4
34.15,-118.28,8,1
34.15,-118.28,9,3
34.15,-118.28,10,2
34.15,-118.28,12,1
34.15,-118.28,13,3
34.15,-118.28,15,2
34.15,-118.28,16,1
34.15,-118.28,18,2
34.15,-118.28,19,1
34.15,-118.28,21,2
34.15,-118.28,22,1
34.15,-118.28,23,1
34.160000000000004,-118.66,0,2
34.160000000000004,-118.66,1,2
34.160000000000004,-118.66,3,3
34.160000000000004,-118.66,4,2
34.160000000000004,-118.66,6,2
34.160000000000004,-118.66,8,2
34.160000000000004,-118.66,9,3
34.160000000000004,-118.66,10,8
34.160000000000004,-118.66,12,2
34.160000000000004,-118.66,13,1
34.160000000000004,-118.66,14,1
34.160000000000004,-118.66,15,3
34.160000000000004,-118.66,16,1
34.160000000000004,-118.66,17,1
34.160000000000004,-118.66,18,1
34.160000000000004,-118.66,19,4
34.160000000000004,-118.66,20,4
34.160000000000004,-118.66,21,1
34.160000000000004,-118.66,22,5
34.160000000000004,-118.66,23,2
34.160000000000004,-118.65,0,4
34.160000000000004,-118.65,1,4
34.160000000000004,-118.65,2,1
34.160000000000004,-118.65,3,2
34.160000000000004,-118.65,4,1
34.160000000000004,-118.65,5,3
34.160000000000004,-118.65,7,2
34.160000000000004,-118.65,8,7
34.160000000000004,-118.65,9,3
34.160000000000004,-118.65,10,7
34.160000000000004,-118.65,11,6
34.160000000000004,-118.65,12,18
34.160000000000004,-118.65,13,10
34.160000000000004,-118.65,14,7
34.160000000000004,-118.65,15,14
34.160000000000004,-118.65,16,7
34.160000000000004,-118.65,17,8
34.160000000000004,-118.65,18,11
34.160000000000004,-118.65,19,3
34.160000000000004,-118.65,20,7
34.160000000000004,-118.65,21,8
34.160000000000004,-118.65,22,3
34.160000000000004,-118.65,23,1
34.160000000000004,-118.64,0,18
34.160000000000004,-118.64,1,12
34.160000000000004,-118.64,2,3
34.160000000000004,-118.64,3,1
34.160000000000004,-118.64,4,5
34.160000000000004,-118.64,5,2
34.160000000000004,-118.64,6,4
34.160000000000004,-118.64,7,6
34.160000000000004,-118.64,8,14
34.160000000000004,-118.64,9,14
34.160000000000004,-118.64,10,10
34.160000000000004,-118.64,11,16
34.160000000000004,-118.64,12,28
34.160000000000004,-118.64,13,11
34.160000000000004,-118.64,14,18
34.160000000000004,-118.64,15,14
34.160000000000004,-118.64,16,13
34.160000000000004,-118.64,17,19
34.160000000000004,-118.64,18,19
34.160000000000004,-118.64,19,20
34.160000000000004,-118.64,20,21
34.160000000000004,-118.64,21,15
34.160000000000004,-118.64,22,7
34.160000000000004,-118.64,23,12
34.160000000000004,-118.63,0,24
34.160000000000004,-118.63,1,22
34.160000000000004,-118.63,2,21
34.160000000000004,-118.63,3,18
34.160000000000004,-118.63,4,17
34.160000000000004,-118.63,5,10
34.160000000000004,-118.63,6,14
34.160000000000004,-118.63,7,12
34.160000000000004,-118.63,8,30
34.160000000000004,-118.63,9,18
34.160000000000004,-118.63,10,27
34.160000000000004,-118.63,11,20
34.160000000000004,-118.63,12,37
34.160000000000004,-118.63,13,22
34.160000000000004,-118.63,14,31
34.160000000000004,-118.63,15,26
34.160000000000004,-118.63,16,21
34.160000000000004,-118.63,17,31
34.160000000000004,-118.63,18,33
34.160000000000004,-118.63,19,17
34.160000000000004,-118.63,20,28
34.160000000000004,-118.63,21,30
34.160000000000004,-118.63,22,24
34.160000000000004,-118.63,23,23
34.160000000000004,-118.62,0,17
34.160000000000004,-118.62,1,14
34.160000000000004,-118.62,2,11
34.160000000000004,-118.62,3,24
34.160000000000004,-118.62,4,11
34.160000000000004,-118.62,5,11
34.160000000000004,-118.62,6,13
34.160000000000004,-118.62,7,12
34.160000000000004,-118.62,8,13
34.160000000000004,-118.62,9,19
34.160000000000004,-118.62,10,26
34.160000000000004,-118.62,11,21
34.160000000000004,-118.62,12,35
34.160000000000004,-118.62,13,22
34.160000000000004,-118.62,14,23
34.160000000000004,-118.62,15,24
34.160000000000004,-118.62,16,26
34.160000000000004,-118.62,17,25
34.160000000000004,-118.62,18,35
34.160000000000004,-118.62,19,26
34.160000000000004,-118.62,20,36
34.160000000000004,-118.62,21,18
34.160000000000004,-118.62,22,24
34.160000000000004,-118.62,23,16
34.160000000000004,-118.61,0,30
34.160000000000004,-118.61,1,19
34.160000000000004,-118.61,2,19
34.160000000000004,-118.61,3,19
34.160000000000004,-118.61,4,25
34.160000000000004,-118.61,5,12
34.160000000000004,-118.61,6,23
34.160000000000004,-118.61,7,12
34.160000000000004,-118.61,8,34
34.160000000000004,-118.61,9,31
34.160000000000004,-118.61,10,26
34.160000000000004,-118.61,11,45
34.160000000000004,-118.61,12,65
34.160000000000004,-118.61,13,50
34.160000000000004,-118.61,14,37
34.160000000000004,-118.61,15,44
34.160000000000004,-118.61,16,49
34.160000000000004,-118.61,17,48
34.160000000000004,-118.61,18,44
34.160000000000004,-118.61,19,55
34.160000000000004,-118.61,20,38
34.160000000000004,-118.61,21,30
34.160000000000004,-118.61,22,44
34.160000000000004,-118.61,23,44
34.160000000000004,-118.60000000000001,0,19
34.160000000000004,-118.60000000000001,1,29
34.160000000000004,-118.60000000000001,2,22
34.160000000000004,-118.60000000000001,3,13
34.160000000000004,-118.60000000000001,4,12
34.160000000000004,-118.60000000000001,5,9
34.160000000000004,-118.60000000000001,6,12
34.160000000000004,-118.60000000000001,7,11
34.160000000000004,-118.60000000000001,8,34
34.160000000000004,-118.60000000000001,9,33
34.160000000000004,-118.60000000000001,10,28
34.160000000000004,-118.60000000000001,11,32
34.160000000000004,-118.60000000000001,12,59
34.160000000000004,-118.60000000000001,13,49
34.160000000000004,-118.60000000000001,14,41
34.160000000000004,-118.60000000000001,15,39
34.160000000000004,-118.60000000000001,16,41
34.160000000000004,-118.60000000000001,17,41
34.160000000000004,-118.60000000000001,18,35
34.160000000000004,-118.60000000000001,19,37
34.160000000000004,-118.60000000000001,20,31
34.160000000000004,-118.60000000000001,21,34
34.160000000000004,-118.60000000000001,22,35
34.160000000000004,-118.60000000000001,23,24
34.160000000000004,-118.59,0,28
34.160000000000004,-118.59,1,19
34.160000000000004,-118.59,2,24
34.160000000000004,-118.59,3,29
34.160000000000004,-118.59,4,16
34.160000000000004,-118.59,5,10
34.160000000000004,-118.59,6,13
34.160000000000004,-118.59,7,16
34.160000000000004,-118.59,8,48
34.160000000000004,-118.59,9,43
34.160000000000004,-118.59,10,51
34.160000000000004,-118.59,11,48
34.160000000000004,-118.59,12,84
34.160000000000004,-118.59,13,72
34.160000000000004,-118.59,14,68
34.160000000000004,-118.59,15,74
34.160000000000004,-118.59,16,77
34.160000000000004,-118.59,17,79
34.160000000000004,-118.59,18,56
34.160000000000004,-118.59,19,81
34.160000000000004,-118.59,20,87
34.160000000000004,-118.59,21,81
34.160000000000004,-118.59,22,52
34.160000000000004,-118.59,23,34
34.160000000000004,-118.58,0,17
34.160000000000004,-118.58,1,9
34.160000000000004,-118.58,2,6
34.160000000000004,-118.58,3,8
34.160000000000004,-118.58,4,13
34.160000000000004,-118.58,5,6
34.160000000000004,-118.58,6,10
34.160000000000004,-118.58,7,14
34.160000000000004,-118.58,8,17
34.160000000000004,-118.58,9,20
34.160000000000004,-118.58,10,14
34.160000000000004,-118.58,11,15
34.160000000000004,-118.58,12,40
34.160000000000004,-118.58,13,21
34.160000000000004,-118.58,14,20
34.160000000000004,-118.58,15,30
34.160000000000004,-118.58,16,16
34.160000000000004,-118.58,17,24
34.160000000000004,-118.58,18,27
34.160000000000004,-118.58,19,17
34.160000000000004,-118.58,20,21
34.160000000000004,-118.58,21,19
34.160000000000004,-118.58,22,25
34.160000000000004,-118.58,23,19
34.160000000000004,-118.57000000000001,0,6
34.160000000000004,-118.57000000000001,1,6
34.160000000000004,-118.57000000000001,2,4
34.160000000000004,-118.57000000000001,3,3
34.160000000000004,-118.57000000000001,4,5
34.160000000000004,-118.57000000000001,6,6
34.160000000000004,-118.57000000000001,7,10
34.160000000000004,-118.57000000000001,8,9
34.160000000000004,-118.57000000000001,9,4
34.160000000000004,-118.57000000000001,10,7
34.160000000000004,-118.57000000000001,11,10
34.160000000000004,-118.57000000000001,12,9
34.160000000000004,-118.57000000000001,13,8
34.160000000000004,-118.57000000000001,14,8
34.160000000000004,-118.57000000000001,15,14
34.160000000000004,-118.57000000000001,16,9
34.160000000000004,-118.57000000000001,17,13
34.160000000000004,-118.57000000000001,18,15
34.160000000000004,-118.57000000000001,19,11
34.160000000000004,-118.57000000000001,20,21
34.160000000000004,-118.57000000000001,21,8
34.160000000000004,-118.57000000000001,22,10
34.160000000000004,-118.57000000000001,23,5
34.160000000000004,-118.56,0,12
34.160000000000004,-118.56,1,4
34.160000000000004,-118.56,2,3
34.160000000000004,-118.56,3,3
34.160000000000004,-118.56,4,7
34.160000000000004,-118.56,5,2
34.160000000000004,-118.56,6,6
34.160000000000004,-118.56,7,4
34.160000000000004,-118.56,8,16
34.160000000000004,-118.56,9,8
34.160000000000004,-118.56,10,9
34.160000000000004,-118.56,11,9
34.160000000000004,-118.56,12,15
34.160000000000004,-118.56,13,10
34.160000000000004,-118.56,14,14
34.160000000000004,-118.56,15,13
34.160000000000004,-118.56,16,16
34.160000000000004,-118.56,17,8
34.160000000000004,-118.56,18,19
34.160000000000004,-118.56,19,17
34.160000000000004,-118.56,20,27
34.160000000000004,-118.56,21,25
34.160000000000004,-118.56,22,7
34.160000000000004,-118.56,23,9
34.160000000000004,-118.55,0,20
34.160000000000004,-118.55,1,12
34.160000000000004,-118.55,2,3
34.160000000000004,-118.55,3,9
34.160000000000004,-118.55,4,7
34.160000000000004,-118.55,5,7
34.160000000000004,-118.55,6,4
34.160000000000004,-118.55,7,10
34.160000000000004,-118.55,8,7
34.160000000000004,-118.55,9,16
34.160000000000004,-118.55,10,17
34.160000000000004,-118.55,11,21
34.160000000000004,-118.55,12,28
34.160000000000004,-118.55,13,18
34.160000000000004,-118.55,14,18
34.160000000000004,-118.55,15,19
34.160000000000004,-118.55,16,16
34.160000000000004,-118.55,17,19
34.160000000000004,-118.55,18,13
34.160000000000004,-118.55,19,23
34.160000000000004,-118.55,20,15
34.160000000000004,-118.55,21,19
34.160000000000004,-118.55,22,20
34.160000000000004,-118.55,23,13
34.160000000000004,-118.54,0,17
34.160000000000004,-118.54,1,19
34.160000000000004,-118.54,2,18
34.160000000000004,-118.54,3,14
34.160000000000004,-118.54,4,12
34.160000000000004,-118.54,5,17
34.160000000000004,-118.54,6,12
34.160000000000004,-118.54,7,25
34.160000000000004,-118.54,8,21
34.160000000000004,-118.54,9,34
34.160000000000004,-118.54,10,41
34.160000000000004,-118.54,11,32
34.160000000000004,-118.54,12,54
34.160000000000004,-118.54,13,24
34.160000000000004,-118.54,14,55
34.160000000000004,-118.54,15,30
34.160000000000004,-118.54,16,28
34.160000000000004,-118.54,17,42
34.160000000000004,-118.54,18,43
34.160000000000004,-118.54,19,40
34.160000000000004,-118.54,20,37
34.160000000000004,-118.54,21,24
34.160000000000004,-118.54,22,29
34.160000000000004,-118.54,23,18
34.160000000000004,-118.53,0,50
34.160000000000004,-118.53,1,55
34.160000000000004,-118.53,2,52
34.160000000000004,-118.53,3,37
34.160000000000004,-118.53,4,33
34.160000000000004,-118.53,5,25
34.160000000000004,-118.53,6,41
34.160000000000004,-118.53,7,53
34.160000000000004,-118.53,8,68
34.160000000000004,-118.53,9,78
34.160000000000004,-118.53,10,94
34.160000000000004,-118.53,11,89
34.160000000000004,-118.53,12,173
34.160000000000004,-118.53,13,98
34.160000000000004,-118.53,14,109
34.160000000000004,-118.53,15,94
34.160000000000004,-118.53,16,110
34.160000000000004,-118.53,17,107
34.160000000000004,-118.53,18,120
34.160000000000004,-118.53,19,118
34.160000000000004,-118.53,20,98
34.160000000000004,-118.53,21,101
34.160000000000004,-118.53,22,105
34.160000000000004,-118.53,23,77
34.160000000000004,-118.52,0,17
34.160000000000004,-118.52,1,16
34.160000000000004,-118.52,2,17
34.160000000000004,-118.52,3,12
34.160000000000004,-118.52,4,16
34.160000000000004,-118.52,5,12
34.160000000000004,-118.52,6,9
34.160000000000004,-118.52,7,16
34.160000000000004,-118.52,8,31
34.160000000000004,-118.52,9,14
34.160000000000004,-118.52,10,27
34.160000000000004,-118.52,11,25
34.160000000000004,-118.52,12,47
34.160000000000004,-118.52,13,27
34.160000000000004,-118.52,14,28
34.160000000000004,-118.52,15,23
34.160000000000004,-118.52,16,23
34.160000000000004,-118.52,17,29
34.160000000000004,-118.52,18,25
34.160000000000004,-118.52,19,31
34.160000000000004,-118.52,20,30
34.160000000000004,-118.52,21,28
34.160000000000004,-118.52,22,20
34.160000000000004,-118.52,23,23
34.160000000000004,-118.51,0,36
34.160000000000004,-118.51,1,37
34.160000000000004,-118.51,2,28
34.160000000000004,-118.51,3,27
34.160000000000004,-118.51,4,18
34.160000000000004,-118.51,5,11
34.160000000000004,-118.51,6,8
34.160000000000004,-118.51,7,13
34.160000000000004,-118.51,8,41
34.160000000000004,-118.51,9,35
34.160000000000004,-118.51,10,42
34.160000000000004,-118.51,11,54
34.160000000000004,-118.51,12,57
34.160000000000004,-118.51,13,57
34.160000000000004,-118.51,14,48
34.160000000000004,-118.51,15,44
34.160000000000004,-118.51,16,58
34.160000000000004,-118.51,17,54
34.160000000000004,-118.51,18,53
34.160000000000004,-118.51,19,53
34.160000000000004,-118.51,20,66
34.160000000000004,-118.51,21,64
34.160000000000004,-118.51,22,36
34.160000000000004,-118.51,23,31
34.160000000000004,-118.5,0,15
34.160000000000004,-118.5,1,7
34.160000000000004,-118.5,2,29
34.160000000000004,-118.5,3,7
34.160000000000004,-118.5,4,15
34.160000000000004,-118.5,5,12
34.160000000000004,-118.5,6,11
34.160000000000004,-118.5,7,15
34.160000000000004,-118.5,8,23
34.160000000000004,-118.5,9,20
34.160000000000004,-118.5,10,28
34.160000000000004,-118.5,11,34
34.160000000000004,-118.5,12,41
34.160000000000004,-118.5,13,37
34.160000000000004,-118.5,14,21
34.160000000000004,-118.5,15,27
34.160000000000004,-118.5,16,33
34.160000000000004,-118.5,17,22
34.160000000000004,-118.5,18,34
34.160000000000004,-118.5,19,23
34.160000000000004,-118.5,20,28
34.160000000000004,-118.5,21,17
34.160000000000004,-118.5,22,15
34.160000000000004,-118.5,23,16
34.160000000000004,-118.49000000000001,0,1
34.160000000000004,-118.49000000000001,1,2
34.160000000000004,-118.49000000000001,3,5
34.160000000000004,-118.49000000000001,8,3
34.160000000000004,-118.49000000000001,9,7
34.160000000000004,-118.49000000000001,10,5
34.160000000000004,-118.49000000000001,11,4
34.160000000000004,-118.49000000000001,12,8
34.160000000000004,-118.49000000000001,13,9
34.160000000000004,-118.49000000000001,14,8
34.160000000000004,-118.49000000000001,15,8
34.160000000000004,-118.49000000000001,16,10
34.160000000000004,-118.49000000000001,17,13
34.160000000000004,-118.49000000000001,18,10
34.160000000000004,-118.49000000000001,19,5
34.160000000000004,-118.49000000000001,20,9
34.160000000000004,-118.49000000000001,21,10
34.160000000000004,-118.49000000000001,22,7
34.160000000000004,-118.49000000000001,23,5
34.160000000000004,-118.48,1,2
34.160000000000004,-118.48,2,1
34.160000000000004,-118.48,4,6
34.160000000000004,-118.48,5,2
34.160000000000004,-118.48,6,4
34.160000000000004,-118.48,7,3
34.160000000000004,-118.48,8,7
34.160000000000004,-118.48,9,7
34.160000000000004,-118.48,10,6
34.160000000000004,-118.48,11,3
34.160000000000004,-118.48,12,6
34.160000000000004,-118.48,13,8
34.160000000000004,-118.48,14,9
34.160000000000004,-118.48,15,5
34.160000000000004,-118.48,16,5
34.160000000000004,-118.48,17,8
34.160000000000004,-118.48,18,10
34.160000000000004,-118.48,19,10
34.160000000000004,-118.48,20,7
34.160000000000004,-118.48,21,9
34.160000000000004,-118.48,23,3
34.160000000000004,-118.47,0,43
34.160000000000004,-118.47,1,28
34.160000000000004,-118.47,2,32
34.160000000000004,-118.47,3,22
34.160000000000004,-118.47,4,19
34.160000000000004,-118.47,5,20
34.160000000000004,-118.47,6,15
34.160000000000004,-118.47,7,15
34.160000000000004,-118.47,8,29
34.160000000000004,-118.47,9,24
34.160000000000004,-118.47,10,30
34.160000000000004,-118.47,11,27
34.160000000000004,-118.47,12,67
34.160000000000004,-118.47,13,26
34.160000000000004,-118.47,14,40
34.160000000000004,-118.47,15,41
34.160000000000004,-118.47,16,44
34.160000000000004,-118.47,17,40
34.160000000000004,-118.47,18,55
34.160000000000004,-118.47,19,53
34.160000000000004,-118.47,20,52
34.160000000000004,-118.47,21,56
34.160000000000004,-118.47,22,42
34.160000000000004,-118.47,23,30
34.160000000000004,-118.46000000000001,0,39
34.160000000000004,-118.46000000000001,1,34
34.160000000000004,-118.46000000000001,2,16
34.160000000000004,-118.46000000000001,3,24
34.160000000000004,-118.46000000000001,4,24
34.160000000000004,-118.46000000000001,5,12
34.160000000000004,-118.46000000000001,6,17
34.160000000000004,-118.46000000000001,7,26
34.160000000000004,-118.46000000000001,8,38
34.160000000000004,-118.46000000000001,9,33
34.160000000000004,-118.46000000000001,10,47
34.160000000000004,-118.46000000000001,11,46
34.160000000000004,-118.46000000000001,12,99
34.160000000000004,-118.46000000000001,13,43
34.160000000000004,-118.46000000000001,14,49
34.160000000000004,-118.46000000000001,15,53
34.160000000000004,-118.46000000000001,16,54
34.160000000000004,-118.46000000000001,17,55
34.160000000000004,-118.46000000000001,18,67
34.160000000000004,-118.46000000000001,19,65
34.160000000000004,-118.46000000000001,20,64
34.160000000000004,-118.46000000000001,21,56
34.160000000000004,-118.46000000000001,22,50
34.160000000000004,-118.46000000000001,23,37
34.160000000000004,-118.45,0,42
34.160000000000004,-118.45,1,17
34.160000000000004,-118.45,2,13
34.160000000000004,-118.45,3,20
34.160000000000004,-118.45,4,20
34.160000000000004,-118.45,5,10
34.160000000000004,-118.45,6,21
34.160000000000004,-118.45,7,21
34.160000000000004,-118.45,8,36
34.160000000000004,-118.45,9,34
34.160000000000004,-118.45,10,27
34.160000000000004,-118.45,11,33
34.160000000000004,-118.45,12,88
34.160000000000004,-118.45,13,29
34.160000000000004,-118.45,14,31
34.160000000000004,-118.45,15,39
34.160000000000004,-118.45,16,27
34.160000000000004,-118.45,17,47
34.160000000000004,-118.45,18,56
34.160000000000004,-118.45,19,40
34.160000000000004,-118.45,20,33
34.160000000000004,-118.45,21,31
34.160000000000004,-118.45,22,19
34.160000000000004,-118.45,23,28
34.160000000000004,-118.44,0,28
34.160000000000004,-118.44,1,25
34.160000000000004,-118.44,2,16
34.160000000000004,-118.44,3,15
34.160000000000004,-118.44,4,15
34.160000000000004,-118.44,5,12
34.160000000000004,-118.44,6,11
34.160000000000004,-118.44,7,19
34.160000000000004,-118.44,8,24
34.160000000000004,-118.44,9,22
34.160000000000004,-118.44,10,30
34.160000000000004,-118.44,11,29
34.160000000000004,-118.44,12,43
34.160000000000004,-118.44,13,30
34.160000000000004,-118.44,14,20
34.160000000000004,-118.44,15,42
34.160000000000004,-118.44,16,25
34.160000000000004,-118.44,17,33
34.160000000000004,-118.44,18,41
34.160000000000004,-118.44,19,22
34.160000000000004,-118.44,20,26
34.160000000000004,-118.44,21,45
34.160000000000004,-118.44,22,38
34.160000000000004,-118.44,23,27
34.160000000000004,-118.43,0,4
34.160000000000004,-118.43,1,5
34.160000000000004,-118.43,2,4
34.160000000000004,-118.43,3,5
34.160000000000004,-118.43,4,2
34.160000000000004,-118.43,5,11
34.160000000000004,-118.43,6,9
34.160000000000004,-118.43,7,10
34.160000000000004,-118.43,8,22
34.160000000000004,-118.43,9,14
34.160000000000004,-118.43,10,15
34.160000000000004,-118.43,11,13
34.160000000000004,-118.43,12,37
34.160000000000004,-118.43,13,20
34.160000000000004,-118.43,14,11
34.160000000000004,-118.43,15,17
34.160000000000004,-118.43,16,23
34.160000000000004,-118.43,17,16
34.160000000000004,-118.43,18,15
34.160000000000004,-118.43,19,21
34.160000000000004,-118.43,20,22
34.160000000000004,-118.43,21,16
34.160000000000004,-118.43,22,16
34.160000000000004,-118.43,23,12
34.160000000000004,-118.42,0,15
34.160000000000004,-118.42,1,15
34.160000000000004,-118.42,2,6
34.160000000000004,-118.42,3,10
34.160000000000004,-118.42,4,13
34.160000000000004,-118.42,5,9
34.160000000000004,-118.42,6,10
34.160000000000004,-118.42,7,3
34.160000000000004,-118.42,8,16
34.160000000000004,-118.42,9,19
34.160000000000004,-118.42,10,26
34.160000000000004,-118.42,11,23
34.160000000000004,-118.42,12,47
34.160000000000004,-118.42,13,16
34.160000000000004,-118.42,14,39
34.160000000000004,-118.42,15,24
34.160000000000004,-118.42,16,20
34.160000000000004,-118.42,17,30
34.160000000000004,-118.42,18,20
34.160000000000004,-118.42,19,31
34.160000000000004,-118.42,20,24
34.160000000000004,-118.42,21,18
34.160000000000004,-118.42,22,16
34.160000000000004,-118.42,23,18
34.160000000000004,-118.41,0,73
34.160000000000004,-118.41,1,32
34.160000000000004,-118.41,2,28
34.160000000000004,-118.41,3,29
34.160000000000004,-118.41,4,37
34.160000000000004,-118.41,5,18
34.160000000000004,-118.41,6,38
34.160000000000004,-118.41,7,44
34.160000000000004,-118.41,8,46
34.160000000000004,-118.41,9,37
34.160000000000004,-118.41,10,40
34.160000000000004,-118.41,11,54
34.160000000000004,-118.41,12,90
34.160000000000004,-118.41,13,54
34.160000000000004,-118.41,14,57
34.160000000000004,-118.41,15,62
34.160000000000004,-118.41,16,77
34.160000000000004,-118.41,17,78
34.160000000000004,-118.41,18,82
34.160000000000004,-118.41,19,68
34.160000000000004,-118.41,20,87
34.160000000000004,-118.41,21,72
34.160000000000004,-118.41,22,79
34.160000000000004,-118.41,23,64
34.160000000000004,-118.4,0,50
34.160000000000004,-118.4,1,37
34.160000000000004,-118.4,2,18
34.160000000000004,-118.4,3,28
34.160000000000004,-118.4,4,23
34.160000000000004,-118.4,5,19
34.160000000000004,-118.4,6,20
34.160000000000004,-118.4,7,24
34.160000000000004,-118.4,8,33
34.160000000000004,-118.4,9,53
34.160000000000004,-118.4,10,57
34.160000000000004,-118.4,11,40
34.160000000000004,-118.4,12,77
34.160000000000004,-118.4,13,40
34.160000000000004,-118.4,14,54
34.160000000000004,-118.4,15,60
34.160000000000004,-118.4,16,63
34.160000000000004,-118.4,17,63
34.160000000000004,-118.4,18,80
34.160000000000004,-118.4,19,64
34.160000000000004,-118.4,20,57
34.160000000000004,-118.4,21,51
34.160000000000004,-118.4,22,54
34.160000000000004,-118.4,23,54
34.160000000000004,-118.39,0,31
34.160000000000004,-118.39,1,31
34.160000000000004,-118.39,2,15
34.160000000000004,-118.39,3,23
34.160000000000004,-118.39,4,7
34.160000000000004,-118.39,5,14
34.160000000000004,-118.39,6,18
34.160000000000004,-118.39,7,14
34.160000000000004,-118.39,8,24
34.160000000000004,-118.39,9,24
34.160000000000004,-118.39,10,36
34.160000000000004,-118.39,11,36
34.160000000000004,-118.39,12,42
34.160000000000004,-118.39,13,31
34.160000000000004,-118.39,14,31
34.160000000000004,-118.39,15,45
34.160000000000004,-118.39,16,38
34.160000000000004,-118.39,17,49
34.160000000000004,-118.39,18,52
34.160000000000004,-118.39,19,47
34.160000000000004,-118.39,20,37
34.160000000000004,-118.39,21,41
34.160000000000004,-118.39,22,37
34.160000000000004,-118.39,23,38
34.160000000000004,-118.38,0,197
34.160000000000004,-118.38,1,192
34.160000000000004,-118.38,2,110
34.160000000000004,-118.38,3,109
34.160000000000004,-118.38,4,96
34.160000000000004,-118.38,5,83
34.160000000000004,-118.38,6,121
34.160000000000004,-118.38,7,136
34.160000000000004,-118.38,8,150
34.160000000000004,-118.38,9,169
34.160000000000004,-118.38,10,178
34.160000000000004,-118.38,11,248
34.160000000000004,-118.38,12,293
34.160000000000004,-118.38,13,186
34.160000000000004,-118.38,14,270
34.160000000000004,-118.38,15,218
34.160000000000004,-118.38,16,265
34.160000000000004,-118.38,17,250
